Gene_num,Gene_name,NodeType
4758,CXCL8-PROT,Gene-PROT
4759,CXCL9-PROT,Gene-PROT
4760,CXCR1-PROT,Gene-PROT
4761,CXCR2-PROT,Gene-PROT
4762,CXCR3-PROT,Gene-PROT
4763,CXCR4-PROT,Gene-PROT
4764,CXCR5-PROT,Gene-PROT
4765,CXCR6-PROT,Gene-PROT
4766,CXXC4-PROT,Gene-PROT
4767,CYBA-PROT,Gene-PROT
4768,CYBB-PROT,Gene-PROT
4769,CYCS-PROT,Gene-PROT
4770,CYLD-PROT,Gene-PROT
4771,CYP17A1-PROT,Gene-PROT
4772,CYP27A1-PROT,Gene-PROT
4773,CYP7A1-PROT,Gene-PROT
4774,CYP8B1-PROT,Gene-PROT
4775,CYSLTR1-PROT,Gene-PROT
4776,CYSLTR2-PROT,Gene-PROT
4777,CYTH1-PROT,Gene-PROT
4778,CYTH2-PROT,Gene-PROT
4779,CYTH3-PROT,Gene-PROT
4780,CYTH4-PROT,Gene-PROT
4781,DAAM1-PROT,Gene-PROT
4782,DAAM2-PROT,Gene-PROT
4783,DAB2IP-PROT,Gene-PROT
4784,DAPP1-PROT,Gene-PROT
4785,DAXX-PROT,Gene-PROT
4786,DBI-PROT,Gene-PROT
4787,DCHS1-PROT,Gene-PROT
4788,DCHS2-PROT,Gene-PROT
4789,DCN-PROT,Gene-PROT
4790,DDB2-PROT,Gene-PROT
4791,DDIT3-PROT,Gene-PROT
4792,DDIT4-PROT,Gene-PROT
4793,DDX3X-PROT,Gene-PROT
4794,DEFB4A-PROT,Gene-PROT
4795,DEFB4B-PROT,Gene-PROT
4796,DEPDC5-PROT,Gene-PROT
4797,DEPTOR-PROT,Gene-PROT
4798,DHH-PROT,Gene-PROT
4799,DHX33-PROT,Gene-PROT
4800,DHX58-PROT,Gene-PROT
4801,DIAPH1-PROT,Gene-PROT
4802,DISP1-PROT,Gene-PROT
4803,DKK1-PROT,Gene-PROT
4804,DKK2-PROT,Gene-PROT
4805,DKK4-PROT,Gene-PROT
4806,DLG1-PROT,Gene-PROT
4807,DLG2-PROT,Gene-PROT
4808,DLG3-PROT,Gene-PROT
4809,DLG4-PROT,Gene-PROT
4810,DLG5-PROT,Gene-PROT
4811,DLL1-PROT,Gene-PROT
4812,DLL3-PROT,Gene-PROT
4813,DLL4-PROT,Gene-PROT
4814,DNM1L-PROT,Gene-PROT
4815,DOCK2-PROT,Gene-PROT
4816,DOCK4-PROT,Gene-PROT
4817,DRD1-PROT,Gene-PROT
4818,DRD2-PROT,Gene-PROT
4819,DRD5-PROT,Gene-PROT
4820,DTX1-PROT,Gene-PROT
4821,DTX2-PROT,Gene-PROT
4822,DTX3-PROT,Gene-PROT
4823,DTX3L-PROT,Gene-PROT
4824,DTX4-PROT,Gene-PROT
4825,DUSP1-PROT,Gene-PROT
4826,DUSP10-PROT,Gene-PROT
4827,DUSP16-PROT,Gene-PROT
4828,DUSP2-PROT,Gene-PROT
4829,DUSP3-PROT,Gene-PROT
4830,DUSP4-PROT,Gene-PROT
4831,DUSP5-PROT,Gene-PROT
4832,DUSP6-PROT,Gene-PROT
4833,DUSP7-PROT,Gene-PROT
4834,DUSP8-PROT,Gene-PROT
4835,DUSP9-PROT,Gene-PROT
4836,DVL1-PROT,Gene-PROT
4837,DVL2-PROT,Gene-PROT
4838,DVL3-PROT,Gene-PROT
4839,E2F4-PROT,Gene-PROT
4840,E2F5-PROT,Gene-PROT
4841,EBAG9-PROT,Gene-PROT
4842,ECSIT-PROT,Gene-PROT
4843,EDA-PROT,Gene-PROT
4844,EDA2R-PROT,Gene-PROT
4845,EDAR-PROT,Gene-PROT
4846,EDARADD-PROT,Gene-PROT
4847,EDN1-PROT,Gene-PROT
4848,EDN2-PROT,Gene-PROT
4849,EDN3-PROT,Gene-PROT
4850,EDNRA-PROT,Gene-PROT
4851,EDNRB-PROT,Gene-PROT
4852,EEF2-PROT,Gene-PROT
4853,EEF2K-PROT,Gene-PROT
4854,EFCAB7-PROT,Gene-PROT
4855,EFNA1-PROT,Gene-PROT
4856,EFNA2-PROT,Gene-PROT
4857,EFNA3-PROT,Gene-PROT
4858,EFNA4-PROT,Gene-PROT
4859,EFNA5-PROT,Gene-PROT
4860,EGF-PROT,Gene-PROT
4861,EGFR-PROT,Gene-PROT
4862,EGLN1-PROT,Gene-PROT
4863,EGLN2-PROT,Gene-PROT
4864,EGLN3-PROT,Gene-PROT
4865,EGR1-PROT,Gene-PROT
4866,EGR2-PROT,Gene-PROT
4867,EGR3-PROT,Gene-PROT
4868,EHHADH-PROT,Gene-PROT
4869,EI24-PROT,Gene-PROT
4870,EIF4B-PROT,Gene-PROT
4871,EIF4E-PROT,Gene-PROT
4872,EIF4E1B-PROT,Gene-PROT
4873,EIF4E2-PROT,Gene-PROT
4874,EIF4EBP1-PROT,Gene-PROT
4875,ELAVL1-PROT,Gene-PROT
4876,ELF5-PROT,Gene-PROT
4877,ELK1-PROT,Gene-PROT
4878,ELK4-PROT,Gene-PROT
4879,ELMO1-PROT,Gene-PROT
4880,ELOB-PROT,Gene-PROT
4881,ELOC-PROT,Gene-PROT
4882,ENAH-PROT,Gene-PROT
4883,ENO1-PROT,Gene-PROT
4884,ENO2-PROT,Gene-PROT
4885,ENO3-PROT,Gene-PROT
4886,ENO4-PROT,Gene-PROT
4887,EP300-PROT,Gene-PROT
4888,EPHA2-PROT,Gene-PROT
4889,EPO-PROT,Gene-PROT
4890,EPOR-PROT,Gene-PROT
4891,ERBB2-PROT,Gene-PROT
4892,ERBB3-PROT,Gene-PROT
4893,ERBB4-PROT,Gene-PROT
4894,ERBIN-PROT,Gene-PROT
4895,EREG-PROT,Gene-PROT
4896,ESR1-PROT,Gene-PROT
4897,ESR2-PROT,Gene-PROT
4898,ESRRB-PROT,Gene-PROT
4899,ETS1-PROT,Gene-PROT
4900,ETS2-PROT,Gene-PROT
4901,EVC-PROT,Gene-PROT
4902,EVC2-PROT,Gene-PROT
4903,EVL-PROT,Gene-PROT
4904,EXOC2-PROT,Gene-PROT
4905,EXOC7-PROT,Gene-PROT
4906,F2-PROT,Gene-PROT
4907,F2R-PROT,Gene-PROT
4908,F2RL3-PROT,Gene-PROT
4909,F3-PROT,Gene-PROT
4910,FABP1-PROT,Gene-PROT
4911,FABP3-PROT,Gene-PROT
4912,FABP4-PROT,Gene-PROT
4913,FADD-PROT,Gene-PROT
4914,FADS2-PROT,Gene-PROT
4915,FARP2-PROT,Gene-PROT
4916,FAS-PROT,Gene-PROT
4917,FASLG-PROT,Gene-PROT
4918,FASN-PROT,Gene-PROT
4919,FAT4-PROT,Gene-PROT
4920,FBP1-PROT,Gene-PROT
4921,FBP2-PROT,Gene-PROT
4922,FBXO25-PROT,Gene-PROT
4923,FBXO32-PROT,Gene-PROT
4924,FBXW11-PROT,Gene-PROT
4925,FCER1A-PROT,Gene-PROT
4926,FCER1G-PROT,Gene-PROT
4927,FCGR2B-PROT,Gene-PROT
4928,FFAR2-PROT,Gene-PROT
4929,FGF1-PROT,Gene-PROT
4930,FGF10-PROT,Gene-PROT
4931,FGF16-PROT,Gene-PROT
4932,FGF17-PROT,Gene-PROT
4933,FGF18-PROT,Gene-PROT
4934,FGF19-PROT,Gene-PROT
4935,FGF2-PROT,Gene-PROT
4936,FGF20-PROT,Gene-PROT
4937,FGF21-PROT,Gene-PROT
4938,FGF22-PROT,Gene-PROT
4939,FGF23-PROT,Gene-PROT
4940,FGF3-PROT,Gene-PROT
4941,FGF4-PROT,Gene-PROT
4942,FGF5-PROT,Gene-PROT
4943,FGF6-PROT,Gene-PROT
4944,FGF7-PROT,Gene-PROT
4945,FGF8-PROT,Gene-PROT
4946,FGF9-PROT,Gene-PROT
4947,FGFR1-PROT,Gene-PROT
4948,FGFR2-PROT,Gene-PROT
4949,FGFR3-PROT,Gene-PROT
4950,FGFR4-PROT,Gene-PROT
4951,FGR-PROT,Gene-PROT
4952,FHL1-PROT,Gene-PROT
4953,FLCN-PROT,Gene-PROT
4954,FLNA-PROT,Gene-PROT
4955,FLNB-PROT,Gene-PROT
4956,FLNC-PROT,Gene-PROT
4957,FLOT1-PROT,Gene-PROT
4958,FLOT2-PROT,Gene-PROT
4959,FLT1-PROT,Gene-PROT
4960,FLT3-PROT,Gene-PROT
4961,FLT3LG-PROT,Gene-PROT
4962,FLT4-PROT,Gene-PROT
4963,FMOD-PROT,Gene-PROT
4964,FN1-PROT,Gene-PROT
4965,FNIP1-PROT,Gene-PROT
4966,FNIP2-PROT,Gene-PROT
4967,FOS-PROT,Gene-PROT
4968,FOSB-PROT,Gene-PROT
4969,FOSL1-PROT,Gene-PROT
4970,FOXO1-PROT,Gene-PROT
4971,FOXO3-PROT,Gene-PROT
4972,FOXO4-PROT,Gene-PROT
4973,FOXO6-PROT,Gene-PROT
4974,FPR1-PROT,Gene-PROT
4975,FRAT1-PROT,Gene-PROT
4976,FRAT2-PROT,Gene-PROT
4977,FRMD1-PROT,Gene-PROT
4978,FRMD6-PROT,Gene-PROT
4979,FRS2-PROT,Gene-PROT
4980,FSHB-PROT,Gene-PROT
4981,FSHR-PROT,Gene-PROT
4982,FST-PROT,Gene-PROT
4983,FXYD1-PROT,Gene-PROT
4984,FXYD2-PROT,Gene-PROT
4985,FYB1-PROT,Gene-PROT
4986,FYN-PROT,Gene-PROT
4987,FZD1-PROT,Gene-PROT
4988,FZD10-PROT,Gene-PROT
4989,FZD2-PROT,Gene-PROT
4990,FZD3-PROT,Gene-PROT
4991,FZD4-PROT,Gene-PROT
4992,FZD5-PROT,Gene-PROT
4993,FZD6-PROT,Gene-PROT
4994,FZD7-PROT,Gene-PROT
4995,FZD8-PROT,Gene-PROT
4996,FZD9-PROT,Gene-PROT
4997,G6PC1-PROT,Gene-PROT
4998,G6PC2-PROT,Gene-PROT
4999,G6PC3-PROT,Gene-PROT
5000,GAB1-PROT,Gene-PROT
5001,GAB2-PROT,Gene-PROT
5002,GABARAP-PROT,Gene-PROT
5003,GABARAPL1-PROT,Gene-PROT
5004,GABARAPL2-PROT,Gene-PROT
5005,GABBR1-PROT,Gene-PROT
5006,GABBR2-PROT,Gene-PROT
5007,GADD45A-PROT,Gene-PROT
5008,GADD45B-PROT,Gene-PROT
5009,GADD45G-PROT,Gene-PROT
5010,GALT-PROT,Gene-PROT
5011,GAPDH-PROT,Gene-PROT
5012,GAS1-PROT,Gene-PROT
5013,GATA4-PROT,Gene-PROT
5014,GCG-PROT,Gene-PROT
5015,GCGR-PROT,Gene-PROT
5016,GCK-PROT,Gene-PROT
5017,GDF5-PROT,Gene-PROT
5018,GDF6-PROT,Gene-PROT
5019,GDF7-PROT,Gene-PROT
5020,GDNF-PROT,Gene-PROT
5021,GFAP-PROT,Gene-PROT
5022,GH1-PROT,Gene-PROT
5023,GH2-PROT,Gene-PROT
5024,GHR-PROT,Gene-PROT
5025,GHRL-PROT,Gene-PROT
5026,GHSR-PROT,Gene-PROT
5027,GIP-PROT,Gene-PROT
5028,GIPR-PROT,Gene-PROT
5029,GK-PROT,Gene-PROT
5030,GK2-PROT,Gene-PROT
5031,GLI1-PROT,Gene-PROT
5032,GLI2-PROT,Gene-PROT
5033,GLI3-PROT,Gene-PROT
5034,GLP1R-PROT,Gene-PROT
5035,GNA11-PROT,Gene-PROT
5036,GNA12-PROT,Gene-PROT
5037,GNA13-PROT,Gene-PROT
5038,GNA14-PROT,Gene-PROT
5039,GNA15-PROT,Gene-PROT
5040,GNAI1-PROT,Gene-PROT
5041,GNAI2-PROT,Gene-PROT
5042,GNAI3-PROT,Gene-PROT
5043,GNAL-PROT,Gene-PROT
5044,GNAO1-PROT,Gene-PROT
5045,GNAQ-PROT,Gene-PROT
5046,GNAS-PROT,Gene-PROT
5047,GNB1-PROT,Gene-PROT
5048,GNB2-PROT,Gene-PROT
5049,GNB3-PROT,Gene-PROT
5050,GNB4-PROT,Gene-PROT
5051,GNB5-PROT,Gene-PROT
5052,GNG10-PROT,Gene-PROT
5053,GNG11-PROT,Gene-PROT
5054,GNG12-PROT,Gene-PROT
5055,GNG13-PROT,Gene-PROT
5056,GNG2-PROT,Gene-PROT
5057,GNG3-PROT,Gene-PROT
5058,GNG4-PROT,Gene-PROT
5059,GNG5-PROT,Gene-PROT
5060,GNG7-PROT,Gene-PROT
5061,GNG8-PROT,Gene-PROT
5062,GNGT1-PROT,Gene-PROT
5063,GNGT2-PROT,Gene-PROT
5064,GNRH1-PROT,Gene-PROT
5065,GNRH2-PROT,Gene-PROT
5066,GNRHR-PROT,Gene-PROT
5067,GPC4-PROT,Gene-PROT
5068,GPER1-PROT,Gene-PROT
5069,GPR119-PROT,Gene-PROT
5070,GPR161-PROT,Gene-PROT
5071,GPRC6A-PROT,Gene-PROT
5072,GRAP2-PROT,Gene-PROT
5073,GRB10-PROT,Gene-PROT
5074,GRB2-PROT,Gene-PROT
5075,GREM1-PROT,Gene-PROT
5076,GREM2-PROT,Gene-PROT
5077,GRIA1-PROT,Gene-PROT
5078,GRIA2-PROT,Gene-PROT
5079,GRIA3-PROT,Gene-PROT
5080,GRIA4-PROT,Gene-PROT
5081,GRIN1-PROT,Gene-PROT
5082,GRIN2A-PROT,Gene-PROT
5083,GRIN2B-PROT,Gene-PROT
5084,GRIN2C-PROT,Gene-PROT
5085,GRIN2D-PROT,Gene-PROT
5086,GRIN3A-PROT,Gene-PROT
5087,GRIN3B-PROT,Gene-PROT
5088,GRK1-PROT,Gene-PROT
5089,GRK2-PROT,Gene-PROT
5090,GRK3-PROT,Gene-PROT
5091,GRK4-PROT,Gene-PROT
5092,GRK5-PROT,Gene-PROT
5093,GRK6-PROT,Gene-PROT
5094,GRK7-PROT,Gene-PROT
5095,GRM1-PROT,Gene-PROT
5096,GRM2-PROT,Gene-PROT
5097,GRM3-PROT,Gene-PROT
5098,GRM4-PROT,Gene-PROT
5099,GRM5-PROT,Gene-PROT
5100,GRM6-PROT,Gene-PROT
5101,GRM7-PROT,Gene-PROT
5102,GRM8-PROT,Gene-PROT
5103,GRPR-PROT,Gene-PROT
5104,GSDMD-PROT,Gene-PROT
5105,GSK3A-PROT,Gene-PROT
5106,GSK3B-PROT,Gene-PROT
5107,GTF2I-PROT,Gene-PROT
5108,GTF2IRD1-PROT,Gene-PROT
5109,GTSE1-PROT,Gene-PROT
5110,GUCY1A1-PROT,Gene-PROT
5111,GUCY1A2-PROT,Gene-PROT
5112,GUCY1B1-PROT,Gene-PROT
5113,GYS1-PROT,Gene-PROT
5114,GYS2-PROT,Gene-PROT
5115,HAMP-PROT,Gene-PROT
5116,HBEGF-PROT,Gene-PROT
5117,HCAR1-PROT,Gene-PROT
5118,HCAR2-PROT,Gene-PROT
5119,HCAR3-PROT,Gene-PROT
5120,HCK-PROT,Gene-PROT
5121,HCN2-PROT,Gene-PROT
5122,HCN4-PROT,Gene-PROT
5123,HDAC1-PROT,Gene-PROT
5124,HDAC2-PROT,Gene-PROT
5125,HDAC3-PROT,Gene-PROT
5126,HDAC4-PROT,Gene-PROT
5127,HDAC5-PROT,Gene-PROT
5128,HES1-PROT,Gene-PROT
5129,HES5-PROT,Gene-PROT
5130,HEY1-PROT,Gene-PROT
5131,HEY2-PROT,Gene-PROT
5132,HEYL-PROT,Gene-PROT
5133,HGF-PROT,Gene-PROT
5134,HHAT-PROT,Gene-PROT
5135,HHATL-PROT,Gene-PROT
5136,HHIP-PROT,Gene-PROT
5137,HIF1A-PROT,Gene-PROT
5138,HJV-PROT,Gene-PROT
5139,HK1-PROT,Gene-PROT
5140,HK2-PROT,Gene-PROT
5141,HK3-PROT,Gene-PROT
5142,HKDC1-PROT,Gene-PROT
5143,HMGCR-PROT,Gene-PROT
5144,HMGCS1-PROT,Gene-PROT
5145,HMGCS2-PROT,Gene-PROT
5146,HMOX1-PROT,Gene-PROT
5147,HNF4A-PROT,Gene-PROT
5148,HOMER1-PROT,Gene-PROT
5149,HOMER2-PROT,Gene-PROT
5150,HOMER3-PROT,Gene-PROT
5151,HRAS-PROT,Gene-PROT
5152,HRC-PROT,Gene-PROT
5153,HRH1-PROT,Gene-PROT
5154,HRH2-PROT,Gene-PROT
5155,HSP90AA1-PROT,Gene-PROT
5156,HSP90AB1-PROT,Gene-PROT
5157,HSP90B1-PROT,Gene-PROT
5158,HSPA1A-PROT,Gene-PROT
5159,HSPA1B-PROT,Gene-PROT
5160,HSPA1L-PROT,Gene-PROT
5161,HSPA2-PROT,Gene-PROT
5162,HSPA6-PROT,Gene-PROT
5163,HSPA8-PROT,Gene-PROT
5164,HSPB1-PROT,Gene-PROT
5165,HTR1A-PROT,Gene-PROT
5166,HTR1B-PROT,Gene-PROT
5167,HTR1D-PROT,Gene-PROT
5168,HTR1E-PROT,Gene-PROT
5169,HTR1F-PROT,Gene-PROT
5170,HTR2A-PROT,Gene-PROT
5171,HTR2B-PROT,Gene-PROT
5172,HTR2C-PROT,Gene-PROT
5173,HTR4-PROT,Gene-PROT
5174,HTR5A-PROT,Gene-PROT
5175,HTR6-PROT,Gene-PROT
5176,HTR7-PROT,Gene-PROT
5177,IBSP-PROT,Gene-PROT
5178,ICAM1-PROT,Gene-PROT
5179,ICOS-PROT,Gene-PROT
5180,ID1-PROT,Gene-PROT
5181,ID2-PROT,Gene-PROT
5182,ID3-PROT,Gene-PROT
5183,ID4-PROT,Gene-PROT
5184,IFI16-PROT,Gene-PROT
5185,IFIH1-PROT,Gene-PROT
5186,IFNA1-PROT,Gene-PROT
5187,IFNA10-PROT,Gene-PROT
5188,IFNA13-PROT,Gene-PROT
5189,IFNA14-PROT,Gene-PROT
5190,IFNA16-PROT,Gene-PROT
5191,IFNA17-PROT,Gene-PROT
5192,IFNA2-PROT,Gene-PROT
5193,IFNA21-PROT,Gene-PROT
5194,IFNA4-PROT,Gene-PROT
5195,IFNA5-PROT,Gene-PROT
5196,IFNA6-PROT,Gene-PROT
5197,IFNA7-PROT,Gene-PROT
5198,IFNA8-PROT,Gene-PROT
5199,IFNAR1-PROT,Gene-PROT
5200,IFNAR2-PROT,Gene-PROT
5201,IFNB1-PROT,Gene-PROT
5202,IFNE-PROT,Gene-PROT
5203,IFNG-PROT,Gene-PROT
5204,IFNGR1-PROT,Gene-PROT
5205,IFNGR2-PROT,Gene-PROT
5206,IFNK-PROT,Gene-PROT
5207,IFNL1-PROT,Gene-PROT
5208,IFNL2-PROT,Gene-PROT
5209,IFNL3-PROT,Gene-PROT
5210,IFNLR1-PROT,Gene-PROT
5211,IFNW1-PROT,Gene-PROT
5212,IGF1-PROT,Gene-PROT
5213,IGF1R-PROT,Gene-PROT
5214,IGF2-PROT,Gene-PROT
5215,IGFBP3-PROT,Gene-PROT
5216,IHH-PROT,Gene-PROT
5217,IKBKB-PROT,Gene-PROT
5218,IKBKE-PROT,Gene-PROT
5219,IKBKG-PROT,Gene-PROT
5220,IL10-PROT,Gene-PROT
5221,IL10RA-PROT,Gene-PROT
5222,IL10RB-PROT,Gene-PROT
5223,IL11-PROT,Gene-PROT
5224,IL11RA-PROT,Gene-PROT
5225,IL12A-PROT,Gene-PROT
5226,IL12B-PROT,Gene-PROT
5227,IL12RB1-PROT,Gene-PROT
5228,IL12RB2-PROT,Gene-PROT
5229,IL13-PROT,Gene-PROT
5230,IL13RA1-PROT,Gene-PROT
5231,IL13RA2-PROT,Gene-PROT
5232,IL15-PROT,Gene-PROT
5233,IL15RA-PROT,Gene-PROT
5234,IL17A-PROT,Gene-PROT
5235,IL17B-PROT,Gene-PROT
5236,IL17C-PROT,Gene-PROT
5237,IL17D-PROT,Gene-PROT
5238,IL17F-PROT,Gene-PROT
5239,IL17RA-PROT,Gene-PROT
5240,IL17RB-PROT,Gene-PROT
5241,IL17RC-PROT,Gene-PROT
5242,IL17RE-PROT,Gene-PROT
5243,IL18-PROT,Gene-PROT
5244,IL19-PROT,Gene-PROT
5245,IL1A-PROT,Gene-PROT
5246,IL1B-PROT,Gene-PROT
5247,IL1R1-PROT,Gene-PROT
5248,IL1RAP-PROT,Gene-PROT
5249,IL2-PROT,Gene-PROT
5250,IL20-PROT,Gene-PROT
5251,IL20RA-PROT,Gene-PROT
5252,IL20RB-PROT,Gene-PROT
5253,IL21-PROT,Gene-PROT
5254,IL21R-PROT,Gene-PROT
5255,IL22-PROT,Gene-PROT
5256,IL22RA1-PROT,Gene-PROT
5257,IL22RA2-PROT,Gene-PROT
5258,IL23A-PROT,Gene-PROT
5259,IL23R-PROT,Gene-PROT
5260,IL24-PROT,Gene-PROT
5261,IL25-PROT,Gene-PROT
5262,IL27RA-PROT,Gene-PROT
5263,IL2RA-PROT,Gene-PROT
5264,IL2RB-PROT,Gene-PROT
5265,IL2RG-PROT,Gene-PROT
5266,IL3-PROT,Gene-PROT
5267,IL3RA-PROT,Gene-PROT
5268,IL4-PROT,Gene-PROT
5269,IL4R-PROT,Gene-PROT
5270,IL5-PROT,Gene-PROT
5271,IL5RA-PROT,Gene-PROT
5272,IL6-PROT,Gene-PROT
5273,IL6R-PROT,Gene-PROT
5274,IL6ST-PROT,Gene-PROT
5275,IL7-PROT,Gene-PROT
5276,IL7R-PROT,Gene-PROT
5277,IL9-PROT,Gene-PROT
5278,IL9R-PROT,Gene-PROT
5279,ILK-PROT,Gene-PROT
5280,INHBA-PROT,Gene-PROT
5281,INHBB-PROT,Gene-PROT
5282,INHBC-PROT,Gene-PROT
5283,INHBE-PROT,Gene-PROT
5284,INPP5A-PROT,Gene-PROT
5285,INPP5D-PROT,Gene-PROT
5286,INPPL1-PROT,Gene-PROT
5287,INS-PROT,Gene-PROT
5288,INSL3-PROT,Gene-PROT
5289,INSL5-PROT,Gene-PROT
5290,INSR-PROT,Gene-PROT
5291,INVS-PROT,Gene-PROT
5292,IQCE-PROT,Gene-PROT
5293,IRAG1-PROT,Gene-PROT
5294,IRAK1-PROT,Gene-PROT
5295,IRAK2-PROT,Gene-PROT
5296,IRAK3-PROT,Gene-PROT
5297,IRAK4-PROT,Gene-PROT
5298,IRF1-PROT,Gene-PROT
5299,IRF3-PROT,Gene-PROT
5300,IRF5-PROT,Gene-PROT
5301,IRF7-PROT,Gene-PROT
5302,IRF9-PROT,Gene-PROT
5303,IRS1-PROT,Gene-PROT
5304,IRS2-PROT,Gene-PROT
5305,IRS4-PROT,Gene-PROT
5306,ISG15-PROT,Gene-PROT
5307,ITCH-PROT,Gene-PROT
5308,ITGA1-PROT,Gene-PROT
5309,ITGA10-PROT,Gene-PROT
5310,ITGA11-PROT,Gene-PROT
5311,ITGA2-PROT,Gene-PROT
5312,ITGA2B-PROT,Gene-PROT
5313,ITGA3-PROT,Gene-PROT
5314,ITGA4-PROT,Gene-PROT
5315,ITGA5-PROT,Gene-PROT
5316,ITGA6-PROT,Gene-PROT
5317,ITGA7-PROT,Gene-PROT
5318,ITGA8-PROT,Gene-PROT
5319,ITGA9-PROT,Gene-PROT
5320,ITGAL-PROT,Gene-PROT
5321,ITGAM-PROT,Gene-PROT
5322,ITGAV-PROT,Gene-PROT
5323,ITGB1-PROT,Gene-PROT
5324,ITGB2-PROT,Gene-PROT
5325,ITGB3-PROT,Gene-PROT
5326,ITGB4-PROT,Gene-PROT
5327,ITGB5-PROT,Gene-PROT
5328,ITGB6-PROT,Gene-PROT
5329,ITGB7-PROT,Gene-PROT
5330,ITGB8-PROT,Gene-PROT
5331,ITK-PROT,Gene-PROT
5332,ITPKA-PROT,Gene-PROT
5333,ITPKB-PROT,Gene-PROT
5334,ITPKC-PROT,Gene-PROT
5335,ITPR1-PROT,Gene-PROT
5336,ITPR2-PROT,Gene-PROT
5337,ITPR3-PROT,Gene-PROT
5338,JAG1-PROT,Gene-PROT
5339,JAG2-PROT,Gene-PROT
5340,JAK1-PROT,Gene-PROT
5341,JAK2-PROT,Gene-PROT
5342,JAK3-PROT,Gene-PROT
5343,JMJD7-PLA2G4B-PROT,Gene-PROT
5344,JUN-PROT,Gene-PROT
5345,JUND-PROT,Gene-PROT
5346,KAT2A-PROT,Gene-PROT
5347,KAT2B-PROT,Gene-PROT
5348,KCNJ12-PROT,Gene-PROT
5349,KCNJ14-PROT,Gene-PROT
5350,KCNJ18-PROT,Gene-PROT
5351,KCNJ2-PROT,Gene-PROT
5352,KCNJ3-PROT,Gene-PROT
5353,KCNJ4-PROT,Gene-PROT
5354,KCNJ5-PROT,Gene-PROT
5355,KCNJ6-PROT,Gene-PROT
5356,KCNJ8-PROT,Gene-PROT
5357,KCNJ9-PROT,Gene-PROT
5358,KCNMA1-PROT,Gene-PROT
5359,KCNMB1-PROT,Gene-PROT
5360,KCNMB2-PROT,Gene-PROT
5361,KCNMB3-PROT,Gene-PROT
5362,KCNMB4-PROT,Gene-PROT
5363,KCNU1-PROT,Gene-PROT
5364,KDR-PROT,Gene-PROT
5365,KIDINS220-PROT,Gene-PROT
5366,KIF3A-PROT,Gene-PROT
5367,KIF7-PROT,Gene-PROT
5368,KIT-PROT,Gene-PROT
5369,KITLG-PROT,Gene-PROT
5370,KLF2-PROT,Gene-PROT
5371,KLF4-PROT,Gene-PROT
5372,KNG1-PROT,Gene-PROT
5373,KRAS-PROT,Gene-PROT
5374,KRIT1-PROT,Gene-PROT
5375,KRT10-PROT,Gene-PROT
5376,KRT12-PROT,Gene-PROT
5377,KRT13-PROT,Gene-PROT
5378,KRT14-PROT,Gene-PROT
5379,KRT15-PROT,Gene-PROT
5380,KRT16-PROT,Gene-PROT
5381,KRT17-PROT,Gene-PROT
5382,KRT18-PROT,Gene-PROT
5383,KRT19-PROT,Gene-PROT
5384,KRT20-PROT,Gene-PROT
5385,KRT23-PROT,Gene-PROT
5386,KRT24-PROT,Gene-PROT
5387,KRT25-PROT,Gene-PROT
5388,KRT26-PROT,Gene-PROT
5389,KRT27-PROT,Gene-PROT
5390,KRT28-PROT,Gene-PROT
5391,KRT31-PROT,Gene-PROT
5392,KRT32-PROT,Gene-PROT
5393,KRT33A-PROT,Gene-PROT
5394,KRT33B-PROT,Gene-PROT
5395,KRT34-PROT,Gene-PROT
5396,KRT35-PROT,Gene-PROT
5397,KRT36-PROT,Gene-PROT
5398,KRT37-PROT,Gene-PROT
5399,KRT38-PROT,Gene-PROT
5400,KRT39-PROT,Gene-PROT
5401,KRT40-PROT,Gene-PROT
5402,KRT9-PROT,Gene-PROT
5403,KSR1-PROT,Gene-PROT
5404,KSR2-PROT,Gene-PROT
5405,LAMA1-PROT,Gene-PROT
5406,LAMA2-PROT,Gene-PROT
5407,LAMA3-PROT,Gene-PROT
5408,LAMA4-PROT,Gene-PROT
5409,LAMA5-PROT,Gene-PROT
5410,LAMB1-PROT,Gene-PROT
5411,LAMB2-PROT,Gene-PROT
5412,LAMB3-PROT,Gene-PROT
5413,LAMB4-PROT,Gene-PROT
5414,LAMC1-PROT,Gene-PROT
5415,LAMC2-PROT,Gene-PROT
5416,LAMC3-PROT,Gene-PROT
5417,LAMTOR1-PROT,Gene-PROT
5418,LAMTOR2-PROT,Gene-PROT
5419,LAMTOR3-PROT,Gene-PROT
5420,LAMTOR4-PROT,Gene-PROT
5421,LAMTOR5-PROT,Gene-PROT
5422,LAT-PROT,Gene-PROT
5423,LATS1-PROT,Gene-PROT
5424,LATS2-PROT,Gene-PROT
5425,LCK-PROT,Gene-PROT
5426,LCN2-PROT,Gene-PROT
5427,LCP2-PROT,Gene-PROT
5428,LDHA-PROT,Gene-PROT
5429,LDHAL6A-PROT,Gene-PROT
5430,LDHAL6B-PROT,Gene-PROT
5431,LDHB-PROT,Gene-PROT
5432,LDHC-PROT,Gene-PROT
5433,LEF1-PROT,Gene-PROT
5434,LEFTY1-PROT,Gene-PROT
5435,LEFTY2-PROT,Gene-PROT
5436,LEP-PROT,Gene-PROT
5437,LEPR-PROT,Gene-PROT
5438,LFNG-PROT,Gene-PROT
